ID,bars,kpi,State,Selisih,Position,Tahun
831,98,84,tetap,2,5,2022
831,82,88,tetap,3,5,2023
831,62,78,tetap,4,5,2024
831,66,71,tetap,5,5,2025
832,100,63,tetap,1,6,2021
832,80,71,tetap,2,6,2022
832,79,97,tetap,3,6,2023
832,100,74,tetap,4,6,2024
832,78,87,tetap,5,6,2025
833,81,81,tetap,1,6,2021
833,100,71,tetap,2,6,2022
833,88,66,tetap,3,6,2023
833,78,65,tetap,4,6,2024
833,88,68,tetap,5,6,2025
834,78,81,tetap,1,7,2021
834,96,75,tetap,2,7,2022
834,63,90,tetap,3,7,2023
834,88,92,promosi,4,7,2024
834,86,82,tetap,1,6,2025
835,65,69,tetap,1,5,2021
835,78,92,tetap,2,5,2022
835,62,95,tetap,3,5,2023
835,67,76,tetap,4,5,2024
835,62,61,mutasi,5,5,2025
836,70,84,tetap,1,6,2021
836,65,83,tetap,2,6,2022
836,70,65,tetap,3,6,2023
836,69,61,tetap,4,6,2024
836,95,82,tetap,5,6,2025
837,93,100,promosi,1,6,2021
837,97,64,tetap,1,5,2022
837,74,73,tetap,2,5,2023
837,86,66,tetap,3,5,2024
837,93,89,promosi,4,5,2025
838,89,79,tetap,1,7,2021
838,72,89,tetap,2,7,2022
838,61,96,tetap,3,7,2023
838,70,68,tetap,4,7,2024
838,93,70,tetap,5,7,2025
839,86,62,tetap,1,5,2021
839,95,93,promosi,2,5,2022
839,93,73,tetap,1,4,2023
839,78,98,tetap,2,4,2024
839,75,85,tetap,3,4,2025
840,77,66,tetap,1,6,2021
840,60,71,tetap,2,6,2022
840,82,99,tetap,3,6,2023
840,79,90,tetap,4,6,2024
840,65,84,tetap,5,6,2025
841,75,65,tetap,1,7,2021
841,65,68,tetap,2,7,2022
841,95,70,tetap,3,7,2023
841,70,64,tetap,4,7,2024
841,85,91,promosi,5,7,2025
842,79,89,tetap,1,5,2021
842,83,94,tetap,2,5,2022
842,93,65,tetap,3,5,2023
842,73,60,tetap,4,5,2024
842,84,98,tetap,5,5,2025
843,75,64,tetap,1,5,2021
843,70,74,tetap,2,5,2022
843,76,92,tetap,3,5,2023
843,88,99,promosi,4,5,2024
843,73,89,tetap,1,4,2025
844,93,85,promosi,1,5,2021
844,62,84,tetap,1,4,2022
844,67,89,tetap,2,4,2023
844,74,79,tetap,3,4,2024
844,86,68,tetap,4,4,2025
845,72,88,tetap,1,7,2021
845,94,89,promosi,2,7,2022
845,80,95,tetap,1,6,2023
845,88,94,promosi,2,6,2024
845,71,65,tetap,1,5,2025
846,92,99,promosi,1,6,2021
846,98,81,tetap,1,5,2022
846,61,73,tetap,2,5,2023
846,68,89,tetap,3,5,2024
846,71,83,tetap,4,5,2025
847,61,87,tetap,1,5,2021
847,99,90,promosi,2,5,2022
847,76,90,tetap,1,4,2023
847,92,89,promosi,2,4,2024
847,68,99,tetap,1,3,2025
848,75,62,tetap,1,5,2021
848,85,63,tetap,2,5,2022
848,81,97,tetap,3,5,2023
848,97,67,tetap,4,5,2024
848,61,64,mutasi,5,5,2025
849,87,65,tetap,1,6,2021
849,86,92,promosi,2,6,2022
849,69,99,tetap,1,5,2023
849,88,82,tetap,2,5,2024
849,88,98,promosi,3,5,2025
850,77,96,tetap,1,7,2021
850,96,95,promosi,2,7,2022
850,94,78,tetap,1,6,2023
850,75,71,tetap,2,6,2024
850,85,94,promosi,3,6,2025
851,70,70,tetap,1,5,2021
851,89,92,promosi,2,5,2022
851,95,78,tetap,1,4,2023
851,75,69,tetap,2,4,2024
851,97,62,tetap,3,4,2025
852,100,73,tetap,1,5,2021
852,82,64,tetap,2,5,2022
852,97,73,tetap,3,5,2023
852,65,79,tetap,4,5,2024
852,85,82,tetap,5,5,2025
853,86,76,tetap,1,7,2021
853,72,71,tetap,2,7,2022
853,90,89,promosi,3,7,2023
853,98,99,promosi,4,6,2024
853,77,61,tetap,1,5,2025
854,68,79,tetap,1,6,2021
854,83,89,tetap,2,6,2022
854,91,88,promosi,3,6,2023
854,63,62,mutasi,4,5,2024
854,91,84,tetap,1,6,2025
855,68,92,tetap,1,7,2021
855,79,84,tetap,2,7,2022
855,99,98,promosi,3,7,2023
855,74,71,tetap,1,6,2024
855,92,78,tetap,2,6,2025
856,60,93,tetap,1,7,2021
856,100,89,promosi,2,7,2022
856,70,87,tetap,1,6,2023
856,71,89,tetap,2,6,2024
856,79,88,tetap,3,6,2025
857,94,83,tetap,1,7,2021
857,97,80,tetap,2,7,2022
857,99,71,tetap,3,7,2023
857,61,67,tetap,4,7,2024
857,60,95,tetap,5,7,2025
858,62,83,tetap,1,5,2021
858,63,93,tetap,2,5,2022
858,87,66,tetap,3,5,2023
858,89,95,promosi,4,5,2024
858,78,69,tetap,1,4,2025
859,92,87,promosi,1,5,2021
859,75,94,tetap,1,4,2022
859,60,72,tetap,2,4,2023
859,63,85,tetap,3,4,2024
859,94,67,tetap,4,4,2025
860,85,86,promosi,1,7,2021
860,71,68,tetap,1,6,2022
860,88,76,tetap,2,6,2023
860,74,86,tetap,3,6,2024
860,88,81,tetap,4,6,2025
861,70,73,tetap,1,7,2021
861,100,88,promosi,2,7,2022
861,94,68,tetap,1,6,2023
861,85,89,promosi,2,6,2024
861,96,65,tetap,1,5,2025
862,69,65,tetap,1,6,2021
862,95,63,tetap,2,6,2022
862,97,71,tetap,3,6,2023
862,64,63,mutasi,4,6,2024
862,63,86,tetap,1,7,2025
863,96,65,tetap,1,5,2021
863,77,68,tetap,2,5,2022
863,78,96,tetap,3,5,2023
863,83,70,tetap,4,5,2024
863,88,76,tetap,5,5,2025
864,85,75,tetap,1,6,2021
864,86,64,tetap,2,6,2022
864,87,99,promosi,3,6,2023
864,91,99,promosi,4,5,2024
864,77,78,tetap,1,4,2025
865,88,95,promosi,1,6,2021
865,76,100,tetap,1,5,2022
865,74,91,tetap,2,5,2023
865,89,85,promosi,3,5,2024
865,97,73,tetap,1,4,2025
866,82,77,tetap,1,7,2021
866,65,76,tetap,2,7,2022
866,87,98,promosi,3,7,2023
866,97,84,tetap,1,6,2024
866,82,97,tetap,2,6,2025
867,61,82,tetap,1,5,2021
867,93,89,promosi,2,5,2022
867,76,90,tetap,1,4,2023
867,86,87,promosi,2,4,2024
867,89,63,tetap,1,3,2025
868,70,69,tetap,1,7,2021
868,92,82,tetap,2,7,2022
868,79,85,tetap,3,7,2023
868,68,60,tetap,4,7,2024
868,80,76,tetap,5,7,2025
869,69,77,tetap,1,7,2021
869,76,86,tetap,2,7,2022
869,65,70,tetap,3,7,2023
869,77,62,tetap,4,7,2024
869,89,60,tetap,5,7,2025
870,63,63,mutasi,1,6,2021
870,100,81,tetap,1,7,2022
870,100,76,tetap,2,7,2023
870,63,64,mutasi,3,7,2024
870,78,65,tetap,1,7,2025
871,81,78,tetap,1,7,2021
871,91,77,tetap,2,7,2022
871,67,69,tetap,3,7,2023
871,84,79,tetap,4,7,2024
871,92,99,promosi,5,7,2025
872,94,74,tetap,1,7,2021
872,99,97,promosi,2,7,2022
872,98,84,tetap,1,6,2023
872,82,75,tetap,2,6,2024
872,83,87,tetap,3,6,2025
873,67,68,tetap,1,7,2021
873,95,74,tetap,2,7,2022
873,65,89,tetap,3,7,2023
873,90,65,tetap,4,7,2024
873,71,64,tetap,5,7,2025
874,83,96,tetap,1,6,2021
874,71,97,tetap,2,6,2022
874,78,80,tetap,3,6,2023
874,97,69,tetap,4,6,2024
874,97,84,tetap,5,6,2025
875,74,79,tetap,1,5,2021
875,68,63,tetap,2,5,2022
875,78,76,tetap,3,5,2023
875,72,81,tetap,4,5,2024
875,81,72,tetap,5,5,2025
876,82,86,tetap,1,5,2021
876,64,70,tetap,2,5,2022
876,63,60,mutasi,3,5,2023
876,68,88,tetap,1,6,2024
876,80,79,tetap,2,6,2025
877,66,80,tetap,1,7,2021
877,89,79,tetap,2,7,2022
877,76,64,tetap,3,7,2023
877,94,63,tetap,4,7,2024
877,66,68,tetap,5,7,2025
878,79,92,tetap,1,5,2021
878,94,80,tetap,2,5,2022
878,63,60,mutasi,3,5,2023
878,96,78,tetap,1,6,2024
878,90,69,tetap,2,6,2025
879,65,86,tetap,1,5,2021
879,90,69,tetap,2,5,2022
879,93,65,tetap,3,5,2023
879,72,77,tetap,4,5,2024
879,97,98,promosi,5,5,2025
880,86,93,promosi,1,5,2021
880,69,80,tetap,1,4,2022
880,69,85,tetap,2,4,2023
880,69,82,tetap,3,4,2024
880,86,93,promosi,4,4,2025
881,94,69,tetap,1,6,2021
881,96,98,promosi,2,6,2022
881,72,88,tetap,1,5,2023
881,90,88,promosi,2,5,2024
881,69,91,tetap,1,4,2025
882,73,94,tetap,1,6,2021
882,94,62,tetap,2,6,2022
882,82,65,tetap,3,6,2023
882,96,74,tetap,4,6,2024
882,63,61,mutasi,5,6,2025
883,95,96,promosi,1,5,2021
883,62,96,tetap,1,4,2022
883,97,77,tetap,2,4,2023
883,63,63,mutasi,3,4,2024
883,64,69,tetap,1,5,2025
884,97,98,promosi,1,5,2021
884,84,91,tetap,1,4,2022
884,75,71,tetap,2,4,2023
884,99,99,promosi,3,4,2024
884,96,85,promosi,4,3,2025
885,73,89,tetap,1,6,2021
885,93,96,promosi,2,6,2022
885,61,95,tetap,1,5,2023
885,87,86,promosi,2,5,2024
885,64,95,tetap,1,4,2025
886,64,71,tetap,1,6,2021
886,85,61,tetap,2,6,2022
886,99,85,promosi,3,6,2023
886,88,94,promosi,4,5,2024
886,64,97,tetap,1,4,2025
887,75,76,tetap,1,6,2021
887,80,90,tetap,2,6,2022
887,93,88,promosi,3,6,2023
887,87,92,promosi,4,5,2024
887,63,84,tetap,1,4,2025
888,79,97,tetap,1,6,2021
888,74,77,tetap,2,6,2022
888,82,62,tetap,3,6,2023
888,93,98,promosi,4,6,2024
888,78,86,tetap,1,5,2025
889,61,71,tetap,1,6,2021
889,93,65,tetap,2,6,2022
889,65,66,tetap,3,6,2023
889,75,91,tetap,4,6,2024
889,60,61,mutasi,5,6,2025
890,60,100,tetap,1,7,2021
890,66,86,tetap,2,7,2022
890,76,82,tetap,3,7,2023
890,69,86,tetap,4,7,2024
890,68,90,tetap,5,7,2025
891,98,67,tetap,1,5,2021
891,93,64,tetap,2,5,2022
891,75,87,tetap,3,5,2023
891,61,62,mutasi,4,5,2024
891,97,81,tetap,1,6,2025
892,87,94,promosi,1,7,2021
892,94,60,tetap,1,6,2022
892,99,65,tetap,2,6,2023
892,61,95,tetap,3,6,2024
892,73,93,tetap,4,6,2025
893,76,71,tetap,1,6,2021
893,78,98,tetap,2,6,2022
893,99,67,tetap,3,6,2023
893,63,78,tetap,4,6,2024
893,89,72,tetap,5,6,2025
894,92,80,tetap,1,7,2021
894,64,62,mutasi,2,7,2022
894,65,95,tetap,1,7,2023
894,62,97,tetap,2,7,2024
894,69,60,tetap,3,7,2025
895,93,96,promosi,1,6,2021
895,68,88,tetap,1,5,2022
895,65,72,tetap,2,5,2023
895,71,63,tetap,3,5,2024
895,64,87,tetap,4,5,2025
